index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url,error
75,Talks - Nina Zakharenko: Why You Should Care About Open Source Supply Chain Security,https://www.youtube.com/watch?v=lVPr8dyMplY,lVPr8dyMplY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1916.0,397.0,4.0,,,Education,"Over the past several years, large-scale hacks triggered by compromised software supply chains have dominated the news. The aftermath has inspired the creation of new organizations, tools, and systems to help prevent and respond to similar lines of attack in the future.

In this talk, you'll learn about the insidious nature of supply chain attacks, common points of intrusion, and why the open source ecosystem is especially vulnerable. Next, you’ll learn about the basic concepts and terms involved in supply chain security and learn about open source projects and frameworks you can apply to protect the integrity of your own software. Lastly, you’ll learn about ways that you can evaluate the supply chain security practices of the dependencies you rely on. You’ll leave the talk understanding how supply chain attacks happen, why they’re so difficult to detect, and take away actionable solutions allowing you to be better prepared for the next wave of supply chain attacks.",https://i.ytimg.com/vi_webp/lVPr8dyMplY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=lVPr8dyMplY,https://www.youtube.com/watch?v=lVPr8dyMplY,
76,Talks - William Woodruff: Ergonomic codesigning for the Python ecosystem with Sigstore,https://www.youtube.com/watch?v=zI5uCad8CfA,zI5uCad8CfA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1733.0,301.0,3.0,1.0,,Education,"Code signing is coming to the Python packaging ecosystem, in the form of Sigstore: individual package maintainers and users will be able to sign for and verify the authenticity of their Python packages, respectively, without the historical and technical baggage of PGP.

This talk will serve two purposes: (1) as a introduction to Sigstore, and its security model, to Python developers, and (2) as a technical overview of ongoing efforts to integrate Sigstore into Python packaging.

Attendees will be introduced to the cryptographic fundamentals of codesigning, how Sigstore accomplishes codesigning without long-term key material (a critical downside to PGP), as well as the guarantees they can derive from strong codesigning in the Python packaging ecosystem. They'll also be introduced to the technical aspects of Sigstore's integration into Python packaging, including a peek behind the scenes at the standardization process and other foundational efforts required to introduce a new codesigning format to one of the world's largest packaging ecosystems.",https://i.ytimg.com/vi/zI5uCad8CfA/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=zI5uCad8CfA,https://www.youtube.com/watch?v=zI5uCad8CfA,
77,Talks - Zac Hatfield-Dodds: Async: scaling structured concurrency with static and dynamic analysis,https://www.youtube.com/watch?v=FrpUb6OEbcc,FrpUb6OEbcc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1308.0,1201.0,32.0,1.0,,Education,"Async python is a relatively recent addition to Python’s longstanding concurrency options of processes and threads - and offers a very different programming experience. Where processes run independently and threads switch at the whim of the kernel scheduler, async tasks take a different tradeoff: managing shared state is as easy as in single-threaded synchronous Python, but it’s on you to ensure that there are enough await, async for, and async with statements where tasks can switch to make steady progress.

In this talk, we’ll explore the advantages of structured concurrency - especially error handling, timeouts, cancellation, and readable code - and both convenient and reliable ways to mitigate the problems of cooperative concurrency (when one uncooperative slow task can bring your whole program to a halt). I’ll introduce you to static analysis with flake8-trio and explain how to write your own AST-based tools, and show how dynamic analysis can help us catch anything that slips past that quick and convenient check.

With a system like this in place, you don’t have to be an experienced or paranoid software engineer to write beautiful async code - to serve or scrape a website, control a bundle of processes, or write a game - it just reads like normal Python, and your tools will catch you if you fall.",https://i.ytimg.com/vi_webp/FrpUb6OEbcc/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=FrpUb6OEbcc,https://www.youtube.com/watch?v=FrpUb6OEbcc,
78,"Talks - Reuven M. Lerner: Generators, coroutines and nanoservices",https://www.youtube.com/watch?v=tHLOtZNsCBc,tHLOtZNsCBc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1587.0,5565.0,211.0,6.0,,Education,"Generator functions have been a part of Python for many years already, and are a well known technique for creating iterators. But generators have a few lesser-known aspects, including their “send” method and the “yield from” syntax. Many Python developers shy away from using them, unsure of what they would do, or how they would be useful — seeing coroutines as a solution looking for a problem.

In this talk, I’ll tell you why coroutines can be useful, and how thinking about them as in-process “nanoservices” puts us in the right frame of mind to determine when they would and wouldn’t be appropriate.",https://i.ytimg.com/vi_webp/tHLOtZNsCBc/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=tHLOtZNsCBc,https://www.youtube.com/watch?v=tHLOtZNsCBc,
79,Talks - Valerio Maggio: Pythonic `functional` (`iter`)tools for your data challenges,https://www.youtube.com/watch?v=-eR2YKRBYuY,-eR2YKRBYuY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1957.0,1270.0,29.0,1.0,,Education,"Nowadays Python is very likely to be the first choice for developing machine learning or data science applications. Reasons for this are manifold, but very likely to be found in the fact that the Python language is amazing (⚠️ opinionated), and the open source community in the PyData ecosystem is absolutely fantastic (💙 that's a fact 1 2 3). In this context, one of the most remarkable features of the Python language is its ability in supporting multiple programming styles (from imperative to OOP and also functional programming). Thanks to this versatility, developers have their freedom to choose whichever programming style they prefer.

Functional programming is indeed very fascinating, and it is great for in-demand tasks such as data filtering or data processing. Of course, this doesn't say anything about other paradigms, but sometimes the solution to a data problem could be more naturally expressed using a functional approach.

In this talk, we will discuss Python's support to functional programming, understanding the meaning of pure functions (also why mutable function parameters are always a bad idea), and Python classes and modules that would help you in this style, namely itertools, functools, map-reduce data processing pattern. As for reference data challenges, we will discuss functional-style solutions to Advent of Code coding puzzles, to make it fun, and interactive.",https://i.ytimg.com/vi_webp/-eR2YKRBYuY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=-eR2YKRBYuY,https://www.youtube.com/watch?v=-eR2YKRBYuY,
80,Talks - Łukasz Langa: Working Around the GIL with asyncio,https://www.youtube.com/watch?v=oVhJAVS3g00,oVhJAVS3g00,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,2666.0,4428.0,125.0,6.0,,Education,"You've heard it many times: the GIL is a problem for using all your CPU cores in one program. Among the generally accepted solutions there's multiprocessing, a way to orchestrate a group of worker processes to spread CPU load over many cores. This solves the problem for many use cases but if you have a lot of data to pass around there and back again, it's much less efficient.

In this short talk we'll go through two examples of data processing with Python 3.11 and how asyncio with shared memory helps speed things up. To cover all bases, one example will run on macOS, the other on Windows Subsystem for Linux. You'll see how the built-in building blocks of Python allow to compose scalable systems. Our focus is on the base programming language. We won't be reimplementing data pipelines or covering any MLops best practices.",https://i.ytimg.com/vi_webp/oVhJAVS3g00/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=oVhJAVS3g00,https://www.youtube.com/watch?v=oVhJAVS3g00,
81,Talks - Maria Jose Molina Contreras: Next level Machine Learning with TinyML and Python,https://www.youtube.com/watch?v=hWHmPHofHDo,hWHmPHofHDo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1893.0,628.0,3.0,2.0,,Education,"We usually associate the future of computing as large clusters being able to perform tasks in a fraction of a second, but is it really the only scenario on how computational hardware will evolve?

Machine learning has become an important component in our societies, we see how people, communities, and global companies are focusing their resources into improving their technological stack, and being the leader into the next generation of AI. At the same time that we see clusters getting larger, GPUs more powerful, and our phones are practically computers being capable of doing almost everything. We see that some of the smart devices are becoming smaller.

The Internet of Things has been flourishing for many years, and Python has been playing an important role on the “easy to automate” topic for many devices, but can Python help us in all scenarios? One of the challenges for the next generation ML is to think small, you read that right “thinking small”.

It’s time to start being able to have mechanisms with super well-trained ML models in small-devices: ML on microcontrollers.

We are going to dive into TinyML and evaluate different setups to interact with sensors on microcontrollers. We will discuss the different hardware options and frameworks to start with, while checking different use cases that TinyML can solve, like: agriculture, conservation, health issues detection, ecology monitoring, autonomous vehicles, etc.

In this talk, you will learn about Tiny Machine Learning (TinyML), which is an approach that explores machine learning deployed in embedded systems on microcontrollers. Similarly, I will talk about Micropython and CircuitPython, and how they have been conquering the microcontroller scene. Lastly, we will discuss a real use-case, predictive machine learning model to predict anomalies for predictive maintenance problems.",https://i.ytimg.com/vi/hWHmPHofHDo/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=hWHmPHofHDo,https://www.youtube.com/watch?v=hWHmPHofHDo,
82,Talks - Dave Aronson: Kill All Mutants! (Intro to Mutation Testing),https://www.youtube.com/watch?v=G0MbITvWfgY,G0MbITvWfgY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1790.0,1143.0,13.0,2.0,,Education,"How good is your test suite? Would it all still pass if the tested code was changed? If so, there may be problems with your code, your tests, or both!

Mutation Testing reveals these cases. It makes lots of slightly altered versions of your code, called ""mutants."" If any mutants let all of the code's tests pass, you probably have gaps in your test suite, ineffective code, or both.

This talk will tell you what mutation testing is, how it works, how to use it, and its benefits, drawbacks, inner workings, and history. There will be several examples, and a list of tools for many popular languages.

You will come away equipped with a powerful new technique for making sure your tests are strict and your code is meaningful!",https://i.ytimg.com/vi_webp/G0MbITvWfgY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=G0MbITvWfgY,https://www.youtube.com/watch?v=G0MbITvWfgY,
83,Talks - A. Jesse Jiryu Davis: Consistency and isolation for Python programmers,https://www.youtube.com/watch?v=Y7WMav9fmUo,Y7WMav9fmUo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1462.0,1702.0,44.0,3.0,,Education,"When you use a SQL database like Postgres, you have to understand the subtleties of isolation levels from ""read committed"" to ""serializable."" And distributed databases like MongoDB offer a range of consistency levels, from ""eventually consistent"" to ""linearizable"" and many options in between. Plus, non-experts usually confuse ""isolation"" with ""consistency!"" If we don't understand these concepts we risk losing data, or money, or worse. So what's the bottom line?

Isolation: in a simple world, your database runs on one machine and executes each request one-at-a-time. In reality, databases execute requests in parallel, leading to weird phenomena called ""anomalies"". To see why anomalies happen, we'll look at Python code that simulates how a database executes operations. The various isolation levels make different tradeoffs between the anomalies they allow, versus the parallelism they can achieve.

Consistency: distributed databases keep copies of your data on several machines, but these copies go out of sync. This leads to new anomalies: weird phenomena that reveal the out-of-sync data, and make your application feel like it's in a time warp. The various consistency levels make tradeoffs between anomalies versus latency. It depends how long you're willing to wait for your data changes to be synced across all the machines. Again, we'll look at a Python simulation to understand these anomalies.

You don't need to know all the names and details of every consistency and isolation level. You can refer to this handy chart. And you don't need to read all the academic papers, but I'll name four or five that are worth your time. Now, make informed decisions about consistency and isolation, and use your database with confidence!",https://i.ytimg.com/vi_webp/Y7WMav9fmUo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=Y7WMav9fmUo,https://www.youtube.com/watch?v=Y7WMav9fmUo,
84,Talks - Rob de Wit: Transforming a Jupyter Notebook into a reproducible pipeline for ML experiments,https://www.youtube.com/watch?v=2JRc7ZUGz2s,2JRc7ZUGz2s,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1565.0,885.0,12.0,,,Education,"Jupyter Notebooks are part of every data scientist's arsenal and for good reason. But while they're great for prototyping in data science projects, they are not ideal for experimenting with different configurations. I have been guilty of running experiments with changing parameters while keeping track on a notepad, and the result has always been messy.

In this session, we will explore how we can transform our notebook prototype into a reproducible pipeline. We will discuss what goes wrong without proper experiment tracking, why reproducibility is the key to solving this, and how we can achieve that with Git and DVC.

I will discuss this topic using a text2image project with Stable Diffusion. I'll show how to break up a notebook into modules, create a pipeline from them, run experiments through the pipeline, and compare their results to find the best possible outcomes.

The target audience will be data scientists that don't have a strong engineering background but would like to move beyond messing about in notebooks. Much like myself a year or two ago.",https://i.ytimg.com/vi_webp/2JRc7ZUGz2s/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=2JRc7ZUGz2s,https://www.youtube.com/watch?v=2JRc7ZUGz2s,
85,Talks - Dan Craig: Testing Spacecraft with Pytest,https://www.youtube.com/watch?v=spCOYV4KyPA,spCOYV4KyPA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1811.0,2552.0,47.0,3.0,,Education,"Much of the industry discussion around software testing over the last couple of decades has been focused on web services, but there are lots of different types of software systems that have different testing needs. This talk will first explore the differences and similarities between testing web services and testing safety-critical and mission-critical software systems, such as those used on spacecraft. We will then consider a rubric for thinking about the verification needs of different types of software based on attributes of the software and the environments in which it runs. Finally, we will examine a real-world example of using pytest to test Varda Space Industries' spacecraft software, showcasing many of pytest's power features, such as its fixtures and extensive hook system, as well as Python language features such as generators, context managers, and threading, that enable easy-to-use tools for testing against real-time telemetry streams and generating rich test report output.",https://i.ytimg.com/vi_webp/spCOYV4KyPA/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=spCOYV4KyPA,https://www.youtube.com/watch?v=spCOYV4KyPA,
86,Talks - Cheuk Ting Ho: Trying No GIL on Scientific Programming,https://www.youtube.com/watch?v=7ih7LbK6ODo,7ih7LbK6ODo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1749.0,802.0,4.0,,,Education,"Last year, Sam Gross, the author of nogil fork on Python 3.9, demonstrated the GIL can be removed. For scientific programs which use heavy CPU-bound processes, it could be a huge performance improvement. In this talk, we will see if this is true and compare the no-gil version to the original.

In this talk, we will have a look at what is no-gil Python and how it may improve the performance of some scientific calculations. First of all, we will touch upon the background knowledge of the Python GIL, what is it and why it is needed. On the contrary, why it is stopping multi-threaded CPU processes to take advantage of multi-core machines.

After that, we will have a look at no-gil Python, a fork of CPython 3.9 by Sam Gross, and how it provides an alternative to using Python with no GIL, demonstrating it could be the future of the newer versions of Python. With that, we will try out this version of Python in some popular yet calculation-heavy algorithms in scientific programming and data sciences e.g. PCA, clustering, categorization and data manipulation with Scikit-learn and Pandas. We will compare the performance of this no-gil version with the original standard CPython distribution.

This talk is for Pythonistas who have intermediate knowledge of Python and are interested in using Python for scientific programming or data science. It may shine some light on having a more efficient way of using Python in their tasks and interest in trying the no-gil version of Python.",https://i.ytimg.com/vi_webp/7ih7LbK6ODo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=7ih7LbK6ODo,https://www.youtube.com/watch?v=7ih7LbK6ODo,
87,Talks - Iván Pulido: Reproducible molecular simulations with Python,https://www.youtube.com/watch?v=PHoVyqBYqIU,PHoVyqBYqIU,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1837.0,264.0,5.0,,,Education,"In this talk the audience will be briefly introduced to the field of molecular dynamics simulations and its challenges. Special attention will be given to how the features found in Python and its scientific ecosystem are boosting the research in the area, especially in times where Machine Learning and AI methods are revolutionizing the field. Examples using the OpenMM and its ecosystem (openmmtools, perses, among others) will be featured.",https://i.ytimg.com/vi/PHoVyqBYqIU/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=PHoVyqBYqIU,https://www.youtube.com/watch?v=PHoVyqBYqIU,
88,Talks - Eric Snow: A Per-Interpreter GIL: Concurrency and Parallelism with Subinterpreters,https://www.youtube.com/watch?v=3ywZjnjeAO4,3ywZjnjeAO4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1828.0,3991.0,124.0,10.0,,Education,"We live in a world of concurrent code and multi-core computing, so come learn about a new solution for both in Python 3.12. We'll quickly explain the new feature (and an old one), and then show you how to take advantage of it, for simpler concurrency and faster code.",https://i.ytimg.com/vi_webp/3ywZjnjeAO4/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=3ywZjnjeAO4,https://www.youtube.com/watch?v=3ywZjnjeAO4,
89,Talks - Russell Keith-Magee: You *can* take it with you: Packaging your Python code with Briefcase,https://www.youtube.com/watch?v=Ytg4dij6Uwo,Ytg4dij6Uwo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1874.0,745.0,11.0,,,Education,"Once you're written your amazing new application using Python, the next problem you'll face is how to get that application into the hands of users. If your users are familiar with pip and and venv, you can put pip install instructions into a README, and leave it at that. But what if your audience aren't Python programmers? What if your app needs to be used by people who don't write Python at all? How do you distribute your code so that others can use it?

In this talk, you'll learn about Briefcase, a tool that can convert a Python project into platform-native apps on macOS, Windows, Linux - and can also target iOS, Android, and the web. You'll learn how to use Briefcase to start a new project, or convert an existing project for distribution. You'll learn about the features of Briefcase that can support you while you develop your application. Finally, you'll learn how to generate installers and standalone applications for multiple platforms from a single Python codebase.",https://i.ytimg.com/vi_webp/Ytg4dij6Uwo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=Ytg4dij6Uwo,https://www.youtube.com/watch?v=Ytg4dij6Uwo,
90,"Talks - Adrian Garcia Badaracco: Inside web framework: intro to the ASGI spec, middleware and apps",https://www.youtube.com/watch?v=fcfyDvK_A6Q,fcfyDvK_A6Q,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1530.0,1373.0,43.0,9.0,,Education,"What do FastAPI and Django have in common? They both use ASGI under the hood. ASGI, which stands for Asynchronous Server Gateway Interface, is a specification and API for asynchronous, event-driven web applications. The goal of this talk is to peel back the curtain on the internals of this specification and empower you to debug ASGI apps, write custom ASGI middleware, and simplify application lifecycles and serving.

We will begin by discussing the basics of the ASGI specification and how it works. Then, we will move on to writing a simple ASGI app using pure, hand-crafted Python, without any frameworks or libraries. After that, we will cover ASGI middleware, which is a powerful tool that allows us to modify the behavior of our ASGI apps without changing the underlying code. We will show how to write custom middleware and how to use it to add features such as authentication or request body processing. Finally, we will discuss the serving of ASGI applications, focusing on how to use Uvicorn programmatically and take control of your event loop.",https://i.ytimg.com/vi/fcfyDvK_A6Q/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=fcfyDvK_A6Q,https://www.youtube.com/watch?v=fcfyDvK_A6Q,
91,Talks - Pradeep Kumar Srinivasan: Catching Tensor Shape Errors without Running Your Code,https://www.youtube.com/watch?v=iPVgG-W7ET8,iPVgG-W7ET8,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1598.0,422.0,8.0,2.0,,Education,"ML developers are often slowed down by errors because of long iteration times and difficulty in debugging ML code. Tensor shape mismatches are some of the most common errors for both new and experienced ML developers, occurring when an operation is fed a multi-dimensional array (tensor) with the wrong dimensions (shape).

In this talk, we will show that it is possible to catch Tensor shape mismatches without running your code by (a) representing the symbolic shape of a tensor (e.g., H x W x B) with explicit type annotations, called shape types, and (b) using a type checker to catch mismatches. We will also show how shape types can help us understand code faster by allowing us to see the shape of a tensor variable right in the IDE. Finally, we will describe how shape types can be adopted gradually in an existing ML project, talk about support for features such as broadcasting (in NumPy, PyTorch, etc.), and walk through the limitations of this new concept of shape types.",https://i.ytimg.com/vi_webp/iPVgG-W7ET8/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=iPVgG-W7ET8,https://www.youtube.com/watch?v=iPVgG-W7ET8,
92,Talks - Pablo Galindo Salgado: How memory profilers work,https://www.youtube.com/watch?v=mqu66lg79X8,mqu66lg79X8,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1832.0,1107.0,28.0,1.0,,Education,"These days, it is very easy for applications to run out of memory due to the vast amounts of data they need to process. While Python makes it very easy to get something up and running, the highly dynamic nature of the language abstracts memory management away from us and makes it very difficult to understand what is going on when we run out of memory or when we have memory leaks. This is where memory profilers come into play.

Memory profilers are tools that allow us to understand how our applications are using memory. Not only can they help us diagnose why our programs are using so much memory, but also they can also help us optimize our code to be faster by using smarter allocation patterns.

Being able to understand how to use memory profilers effectively is an essential skill for any Python developer, especially those working on programs that involve the transformation of large amounts of data, large-scale applications, or long-running processes.

This talk will cover the basics of memory profilers, how they work, and how to use them effectively. We will cover the different types of memory profilers, the different kinds of allocations a Python program can perform, and how to use memory profilers effectively to understand what is going on in our programs.",https://i.ytimg.com/vi_webp/mqu66lg79X8/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=mqu66lg79X8,https://www.youtube.com/watch?v=mqu66lg79X8,
93,Talks - Bruce Eckel: Rethinking Objects,https://www.youtube.com/watch?v=2Ul6WlKPcgY,2Ul6WlKPcgY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1925.0,5435.0,120.0,19.0,,Education,"This presentation revisits two core concepts of Object-Oriented programming: encapsulation and code reuse. Using a series of examples, we'll ask whether these concepts have satisfied their promises, and how functional approaches can do a better job. We'll also see that objects still have value in making library use easy.",https://i.ytimg.com/vi_webp/2Ul6WlKPcgY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=2Ul6WlKPcgY,https://www.youtube.com/watch?v=2Ul6WlKPcgY,
94,"Talks -Algorithmic ideas, engineering tricks, and trivia behind CPython's new sorting algorithm",https://www.youtube.com/watch?v=QtG858LRQI0,QtG858LRQI0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1779.0,1660.0,45.0,4.0,,Education,"Writing a sorting function is easy - coding a fast and reliable reference implementation less so. In this talk, I tell the story behind CPython's latest updates of the list sort function.

Aims: entertain people with twists of history and algorithmic puzzles, which tell a lovely story of how a seemingly useless piece of theory lead to the fastest and most elegant solution of a practical challenge.

Target audience: geeks believing in the power of solid algorithmic thinking; programmers interested in engineering performance-critical code; all Python enthusiast curious about what makes (sorting lists in) Python fast.

Content: After using Quicksort for a long while, Tim Peters invented Timsort, a clever Mergesort variant, for the CPython reference implementation of Python. Timsort is both effective in Python and a popular export product: it is used in many languages and frameworks, notably OpenJDK, the Android runtime, and the V8 JavaScript engine.

Despite this success, algorithms researchers eventually pinpointed two flaws in Timsort's underlying algorithm: The first could lead to a stack overflow in CPython (and Java); although it has meanwhile been fixed, it is curious that 10 years of widespread use didn't bring it to surface. The second flaw is related to performance: the order in which detected sorted segments, the “runs” in the input, are merged, can be 50% more costly than necessary. Based on ideas from the little known puzzle of optimal alphabetic trees, the Powersort merge policy finds nearly optimal merging orders with negligible overhead, and is now (Python 3.11.0) part of the CPython implementation.",https://i.ytimg.com/vi_webp/QtG858LRQI0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=QtG858LRQI0,https://www.youtube.com/watch?v=QtG858LRQI0,
95,Charlas - Laura Funderburk: XGBoost para clasificación: construyendo modelos precisos y eficientes,https://www.youtube.com/watch?v=UIugvkposOg,UIugvkposOg,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,2101.0,402.0,8.0,,,Education,"En esta charla, nos centraremos en el uso de XGBoost para problemas de clasificación. Comenzaremos explicando los conceptos básicos de la clasificación y cómo difiere de la regresión. Luego, demostraremos cómo usar XGBoost para construir y evaluar modelos de clasificación, y discutiremos algunas de las características y ventajas clave de XGBoost para tareas de clasificación. Al final de la charla, los asistentes tendrán una comprensión sólida de cómo usar XGBoost para construir modelos de clasificación precisos y eficientes.",https://i.ytimg.com/vi_webp/UIugvkposOg/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=UIugvkposOg,https://www.youtube.com/watch?v=UIugvkposOg,
96,Charlas - Daniel Hernández Méndez: Interfaces Low-code con QT y su integración con Python.,https://www.youtube.com/watch?v=XC8piIA-vs8,XC8piIA-vs8,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1314.0,143.0,0.0,,,Education,"Esta charla tratara de como diseñar interfaces low-code del framework QT de manera visual, por medio de Qt Designer, y como transformar los archivos generados por este programa (.UI) a código Python (.py), sí que existe necesidad de modificar algo a nivel de código, o simplemente integrar estos archivos UI, con el código Python, por medio de un ejemplo de una aplicación control de desempeño empresarial, programada 100% en Python. La charla esta dedicadas a todas esas personas, que como yo necesitamos tener el control de las interfaces totalmente visual, que le dificulta mucho programar a nivel de código dichas interfaces (por tema de control de pixeles, botones, funcionalidades, etc). La charla será, para todo tipo de público, debido a la utilización de poco código, para tener resultados satisfactorios, pero igual se incluirá, modificaciones de esté para usuarios un poco mas avanzados.",https://i.ytimg.com/vi_webp/XC8piIA-vs8/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=XC8piIA-vs8,https://www.youtube.com/watch?v=XC8piIA-vs8,
97,Charlas - Iván Pulido: Simulaciones moleculares reproducibles con la ayuda de Python,https://www.youtube.com/watch?v=C31lXf_pkyw,C31lXf_pkyw,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1982.0,141.0,6.0,,,Education,"Esta charla introducirá a un público no experto rápidamente en el mundo de las simulaciones de dinámica molecular y algunos de sus retos. Se hará especial énfasis en cómo las características y funcionalidades de Python y su ecosistema científico aceleran la investigación en el área, especialmente en los tiempos actuales en donde la aplicación de técnicas de Machine Learning están revolucionando el campo. Lo anterior se demostrará con ejemplos que hacen uso de la herramienta de simulación OpenMM y su sistema de librerías y herramientas (openmmtools, perses, entre otras).",https://i.ytimg.com/vi_webp/C31lXf_pkyw/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=C31lXf_pkyw,https://www.youtube.com/watch?v=C31lXf_pkyw,
98,Talks - natalie serebryakova: Manage your SCM security using Python Open Policy Agent (OPA) Client,https://www.youtube.com/watch?v=G5Odo9FJVSI,G5Odo9FJVSI,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1578.0,269.0,7.0,,,Education,"The talk will explain using an Open Policy Agent (OPA) to ensure that governance, compliance, and security controls are implemented in the development process. The domain-agnostic nature of Open Policy Agent makes it well-suited for policy management and evaluation for tasks like that. The Implementation example will be developing a solution for managing SCM (Source Control Management) security at any organization or project's whole CI/CD pipeline. This part of the talk aims to demonstrate how to use Python Open Policy Agent (OPA) Client and build policies to verify the security of SCM (Gitlab or Github) organization/repositories/user accounts. The good practices to automate those Policies to Satisfy Common Concerns will be covered in the presentation.",https://i.ytimg.com/vi/G5Odo9FJVSI/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=G5Odo9FJVSI,https://www.youtube.com/watch?v=G5Odo9FJVSI,
99,Talks - Bianca Henderson: Plug life into your codebase: Making established Python codebase pluggable,https://www.youtube.com/watch?v=OeSv0_HesaU,OeSv0_HesaU,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1565.0,758.0,26.0,,,Education,"You will learn about the pluggy Python framework and how it can be used to make your codebase plugin-friendly. As a real-life example, you will also learn about how the 10 year old conda codebase has recently gotten new life injected into it via a plugin API.",https://i.ytimg.com/vi_webp/OeSv0_HesaU/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=OeSv0_HesaU,https://www.youtube.com/watch?v=OeSv0_HesaU,
100,Talks - Antonio Cuni: The CPU in your browser: WebAssembly demystified,https://www.youtube.com/watch?v=MRTtN1TPqs4,MRTtN1TPqs4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1862.0,927.0,18.0,,,Education,"In the recent years we saw an explosion of usage of Python in the browser: Pyodide, CPython on WASM, PyScript, etc. All of this is possible thanks to the powerful functionalities of the underlying platform, WebAssembly.

In this talk we will examine what is exactly WebAssembly, what are the strong and weak points, what are the limitations and what the future will bring us. We will also see why and how WebAssembly is useful and used outside the browser.

This talk is targeted to an intermediate/advanced audience: no prior knowledge of WebAssembly is required, but it is required to have a basic understanding of what is a compiler, an interpreter and the concept of bytecode.

The introduction will cover the basics to make sure that the talk is understandable also by people who are completely new to the WebAssembly world, but after that we will dive into the low-level technical details, with a special focus on those who are relevant to the Python world, such WASI vs emscripten, dynamic linking, JIT compilation, interoperability with other languages, etc.",https://i.ytimg.com/vi_webp/MRTtN1TPqs4/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=MRTtN1TPqs4,https://www.youtube.com/watch?v=MRTtN1TPqs4,
